,Unnamed: 0,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_oldbalanceOrg,orig_transaction_error,dest_transaction_error,orig_dest,transaction_duration
603181,603181,34,CASH_OUT,5273.63,C856329851,0.0,0.0,C747180568,52080.57,57354.2,0,0,not equal,error,error,C-C,less than a week
5991879,5991879,420,CASH_OUT,21933.49,C1095309322,0.0,0.0,C771513988,121485.72,143419.21,0,0,not equal,error,error,C-C,less than a month
4723790,4723790,332,TRANSFER,333990.73,C1588840166,171.0,0.0,C1688248531,1972428.37,2306419.1,0,0,not equal,error,no error,C-C,less than a month
5791351,5791351,401,TRANSFER,468424.21,C176424207,0.0,0.0,C561110316,2949398.5,3417822.71,0,0,not equal,error,error,C-C,less than a month
5878851,5878851,403,CASH_IN,106214.23,C1341210501,636109.46,742323.69,C727202367,410178.72,303964.49,0,0,not equal,error,error,C-C,less than a month
4074846,4074846,301,CASH_OUT,19524.79,C1093331409,51831.0,32306.21,C1864315237,88918.99,108443.78,0,0,not equal,no error,error,C-C,less than a month
4701558,4701558,331,CASH_IN,68560.28,C2121242449,963158.88,1031719.15,C1891974091,72231.15,3670.87,0,0,not equal,error,error,C-C,less than a month
2260964,2260964,187,CASH_OUT,189503.43,C853721948,216.0,0.0,C2092534880,97829.02,287332.45,0,0,not equal,error,no error,C-C,less than a month
1539547,1539547,154,PAYMENT,9563.22,C1065033937,161250.0,151686.78,M567088097,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
3402788,3402788,255,TRANSFER,645745.71,C345126409,11142.0,0.0,C685314576,0.0,645745.71,0,0,not equal,error,no error,C-C,less than a month
5126948,5126948,356,CASH_IN,20605.44,C1028136295,610044.0,630649.44,C1938835312,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
3243024,3243024,250,CASH_OUT,171252.37,C503395784,0.0,0.0,C1847551223,613011.68,784264.06,0,0,not equal,error,error,C-C,less than a month
2048656,2048656,181,CASH_OUT,12883.98,C1676295637,5422.0,0.0,C1601329008,539719.43,552603.41,0,0,not equal,error,error,C-C,less than a month
349490,349490,17,CASH_OUT,137050.86,C1341340264,64520.38,0.0,C1349923341,3769209.77,4376755.66,0,0,not equal,error,error,C-C,less than one day
1764193,1764193,162,CASH_IN,290580.64,C432707456,201183.0,491763.64,C683650569,1769319.11,1478738.46,0,0,not equal,error,error,C-C,less than a week
2878931,2878931,228,CASH_OUT,15539.01,C294778013,0.0,0.0,C2112574937,3340668.34,3356207.35,0,0,not equal,error,error,C-C,less than a month
1031502,1031502,93,PAYMENT,12438.8,C937428041,22417.0,9978.2,M729007829,0.0,0.0,0,0,not equal,no error,error,C-M,less than a week
615611,615611,34,TRANSFER,1052540.18,C895753236,106952.74,0.0,C474533746,2969956.51,4022496.69,0,0,not equal,error,error,C-C,less than a week
4881598,4881598,348,PAYMENT,3732.1,C524479826,0.0,0.0,M499612833,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
947403,947403,44,CASH_IN,62659.48,C669713549,432017.0,494676.48,C490150701,8847677.84,8785018.35,0,0,not equal,error,error,C-C,less than a week
3052530,3052530,234,PAYMENT,175.54,C1228684029,420355.04,420179.5,M2009773189,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5972082,5972082,407,TRANSFER,399909.73,C1148005743,91465.0,0.0,C799321948,0.0,399909.73,0,0,not equal,error,no error,C-C,less than a month
4316835,4316835,308,CASH_OUT,40002.65,C539878753,0.0,0.0,C24528604,954028.77,994031.41,0,0,not equal,error,error,C-C,less than a month
3531420,3531420,259,CASH_OUT,134150.1,C331476534,5109.0,0.0,C1417443855,0.0,134150.1,0,0,not equal,error,no error,C-C,less than a month
3922548,3922548,285,CASH_OUT,153166.77,C245284857,0.0,0.0,C1894452919,793353.1,946519.87,0,0,not equal,error,error,C-C,less than a month
6208659,6208659,587,CASH_IN,153786.8,C1281266167,82310.0,236096.8,C1298826022,123900.49,0.0,0,0,not equal,error,error,C-C,less than a month
4284055,4284055,307,CASH_OUT,390831.16,C1912773159,0.0,0.0,C1062071873,4259168.68,4649999.85,0,0,not equal,error,error,C-C,less than a month
3298395,3298395,252,PAYMENT,4655.26,C671570603,0.0,0.0,M69427655,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3205266,3205266,249,CASH_OUT,414264.74,C1016501251,0.0,0.0,C1241601689,657306.96,1071571.7,0,0,not equal,error,no error,C-C,less than a month
3982379,3982379,298,CASH_OUT,347162.33,C1156741842,65384.0,0.0,C2044429376,0.0,347162.33,0,0,not equal,error,no error,C-C,less than a month
2765609,2765609,213,PAYMENT,1059.38,C2091908262,9125.0,8065.62,M1679298937,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
4444414,4444414,323,CASH_OUT,246649.9,C1153774866,0.0,0.0,C281638960,2283953.7,2530603.6,0,0,not equal,error,error,C-C,less than a month
2279980,2279980,187,CASH_OUT,157054.41,C1617422215,1489.0,0.0,C1414197325,28180.25,185234.67,0,0,not equal,error,error,C-C,less than a month
2202859,2202859,185,CASH_OUT,225556.72,C540186727,0.0,0.0,C258730827,242925.35,468482.07,0,0,not equal,error,no error,C-C,less than a month
2637070,2637070,209,TRANSFER,64637.44,C419968011,0.0,0.0,C317929832,5134244.25,5198881.69,0,0,not equal,error,error,C-C,less than a month
971482,971482,44,PAYMENT,3921.28,C1522283786,0.0,0.0,M2026204716,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
3018427,3018427,233,CASH_OUT,433051.16,C1971259873,0.0,0.0,C2140820654,451718.88,884770.04,0,0,not equal,error,error,C-C,less than a month
1889509,1889509,164,CASH_OUT,134600.81,C688275804,367553.23,232952.42,C1534987869,200248.61,334849.42,0,0,not equal,error,no error,C-C,less than a week
716644,716644,37,CASH_OUT,108250.4,C397278254,0.0,0.0,C70091360,1140893.81,1249144.22,0,0,not equal,error,error,C-C,less than a week
3093963,3093963,235,CASH_IN,162508.44,C462661847,1772575.83,1935084.27,C620157898,11489777.91,11327269.47,0,0,not equal,error,error,C-C,less than a month
4789551,4789551,345,PAYMENT,28840.93,C153917933,0.0,0.0,M2111937592,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5976172,5976172,407,CASH_OUT,227202.51,C1413222083,78370.87,0.0,C1869748374,464991.69,692194.2,0,0,not equal,error,error,C-C,less than a month
4492547,4492547,324,PAYMENT,43062.61,C452863715,0.0,0.0,M2031189926,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
28918,28918,8,PAYMENT,1404.91,C1974567120,54213.0,52808.09,M1846231499,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
3427170,3427170,256,TRANSFER,583341.64,C237206939,22178.0,0.0,C783685765,364964.68,948306.32,0,0,not equal,error,error,C-C,less than a month
1799333,1799333,162,CASH_OUT,203260.99,C948394533,13980.0,0.0,C1577357379,251325.42,454586.41,0,0,not equal,error,error,C-C,less than a week
3433628,3433628,256,CASH_OUT,168473.6,C441923022,0.0,0.0,C1989990789,527135.4,695608.99,0,0,not equal,error,error,C-C,less than a month
472486,472486,19,CASH_OUT,132365.65,C833106161,247241.0,114875.35,C666457596,0.0,79219.89,0,0,not equal,no error,error,C-C,less than one day
4893337,4893337,349,TRANSFER,516135.48,C1760634466,0.0,0.0,C2128168780,3094838.7,3610974.18,0,0,not equal,error,no error,C-C,less than a month
5904117,5904117,403,PAYMENT,46369.49,C602263989,0.0,0.0,M641839052,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4564225,4564225,327,TRANSFER,2717870.58,C448635756,5120.0,0.0,C1153994001,999605.4,3717475.98,0,0,not equal,error,no error,C-C,less than a month
281192,281192,15,CASH_IN,282364.79,C1698046190,456707.0,739071.79,C1846381702,370370.01,88005.22,0,0,not equal,error,error,C-C,less than one day
3555255,3555255,260,CASH_OUT,308250.51,C403588722,0.0,0.0,C43060744,513279.21,821529.72,0,0,not equal,error,error,C-C,less than a month
5288041,5288041,373,CASH_IN,70912.89,C2064856297,56760.0,127672.89,C1613336582,362282.38,291369.49,0,0,not equal,error,error,C-C,less than a month
315968,315968,16,CASH_OUT,96676.4,C1092090897,19450.0,0.0,C241888581,247139.9,741871.75,0,0,not equal,error,error,C-C,less than one day
236410,236410,14,CASH_OUT,241244.5,C1299067191,0.0,0.0,C893339434,6402448.49,7970723.16,0,0,not equal,error,error,C-C,less than one day
2285484,2285484,187,TRANSFER,368394.8,C1451517345,0.0,0.0,C1802557646,573266.0,941660.8,0,0,not equal,error,error,C-C,less than a month
38900,38900,9,PAYMENT,555.13,C1448474960,214.0,0.0,M838008712,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
2963161,2963161,230,CASH_OUT,96710.73,C1900148372,168055.0,71344.27,C2001804984,2149497.53,2246208.25,0,0,not equal,no error,error,C-C,less than a month
1710976,1710976,160,CASH_OUT,239941.24,C2131564826,0.0,0.0,C428256766,2187717.57,2427658.81,0,0,not equal,error,error,C-C,less than a week
5860020,5860020,402,CASH_IN,343287.75,C2002916725,10220.0,353507.75,C2104344661,286218.13,0.0,0,0,not equal,error,error,C-C,less than a month
3351781,3351781,253,PAYMENT,9706.45,C335717186,51398.0,41691.55,M2132723393,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4038310,4038310,299,CASH_OUT,321885.5,C248577694,159595.0,0.0,C2042510007,150517.14,472402.64,0,0,not equal,error,no error,C-C,less than a month
1013231,1013231,46,TRANSFER,635976.29,C1285229655,0.0,0.0,C952760154,1560549.58,2196525.87,0,0,not equal,error,no error,C-C,less than a week
4990614,4990614,352,CASH_IN,191302.26,C1968414219,4344928.68,4536230.94,C958879438,222607.28,31305.02,0,0,not equal,error,error,C-C,less than a month
3983709,3983709,298,PAYMENT,16191.35,C1879205320,0.0,0.0,M1188830125,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2537660,2537660,205,CASH_OUT,368371.98,C538076334,0.0,0.0,C1299864167,1931021.5,2969175.21,0,0,not equal,error,error,C-C,less than a month
990149,990149,45,CASH_IN,193502.16,C1954519354,61970.0,255472.16,C1939865888,758565.55,565063.4,0,0,not equal,error,error,C-C,less than a week
2528854,2528854,205,PAYMENT,604.02,C908390351,90577.07,89973.04,M875612506,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
117003,117003,11,PAYMENT,17077.47,C1142458089,104.0,0.0,M1890007893,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
699976,699976,37,PAYMENT,8772.06,C747226751,298551.7,289779.64,M434410699,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
4023712,4023712,299,PAYMENT,40183.98,C1802772288,216877.74,176693.76,M825373290,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
67382,67382,9,CASH_OUT,92326.02,C443517329,0.0,0.0,C288440707,1456992.22,1594736.23,0,0,not equal,error,error,C-C,less than one day
4100960,4100960,301,PAYMENT,15498.96,C1155165438,17255.0,1756.04,M1400021152,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
3944578,3944578,286,PAYMENT,6579.18,C447640472,25744.82,19165.64,M1307837809,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
1417917,1417917,139,CASH_OUT,128073.09,C30547966,207351.0,79277.91,C318789142,40430.02,168503.11,0,0,not equal,no error,no error,C-C,less than a week
4569933,4569933,327,PAYMENT,41429.63,C871830228,0.0,0.0,M791752829,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1769177,1769177,162,CASH_IN,176735.79,C768241458,3377197.69,3553933.48,C786116491,2675161.94,2498426.14,0,0,not equal,error,error,C-C,less than a week
3015103,3015103,232,TRANSFER,335170.91,C1407249222,0.0,0.0,C513460125,1829674.81,2164845.72,0,0,not equal,error,error,C-C,less than a month
2742798,2742798,212,CASH_IN,360619.2,C1675785190,2425815.41,2786434.61,C206202243,1524385.56,1163766.36,0,0,not equal,error,error,C-C,less than a month
1870730,1870730,164,CASH_OUT,114457.04,C71278816,12160.0,0.0,C1649416296,217851.92,332308.97,0,0,not equal,error,error,C-C,less than a week
4387501,4387501,313,CASH_IN,222556.36,C658567642,4986185.22,5208741.58,C544632284,599943.78,377387.42,0,0,not equal,error,error,C-C,less than a month
235705,235705,14,CASH_IN,214829.07,C1878324403,5752563.39,5967392.46,C1941830056,1950033.49,1865546.15,0,0,not equal,error,error,C-C,less than one day
4904526,4904526,349,PAYMENT,6816.87,C937746635,13173.0,6356.13,M1353061442,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
2122273,2122273,183,CASH_IN,270266.39,C34467461,4744759.95,5015026.35,C916591809,304180.49,33914.1,0,0,not equal,error,error,C-C,less than a month
3943095,3943095,286,TRANSFER,3333.39,C734692555,158137.0,154803.61,C1631027695,10165346.18,10168679.57,0,0,not equal,error,error,C-C,less than a month
3619917,3619917,274,PAYMENT,15763.66,C1802152241,9304.06,0.0,M1697754269,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2674337,2674337,210,PAYMENT,9564.32,C2096850655,93051.0,83486.68,M1766085536,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
591532,591532,33,PAYMENT,11992.07,C2802876,0.0,0.0,M1514070509,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5434541,5434541,378,PAYMENT,2392.05,C105395835,302326.0,299933.95,M126561450,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1163415,1163415,132,PAYMENT,3310.64,C741539807,0.0,0.0,M752955131,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5191005,5191005,369,CASH_OUT,54406.77,C1200186521,41972.0,0.0,C1049123297,1147885.34,1202292.11,0,0,not equal,error,error,C-C,less than a month
6274675,6274675,637,CASH_IN,122019.01,C69425788,49536.0,171555.01,C2020491780,1276459.27,1154440.26,0,0,not equal,error,error,C-C,less than a month
1206370,1206370,133,PAYMENT,7424.48,C55830330,8235.38,810.9,M758968316,0.0,0.0,0,0,not equal,no error,error,C-M,less than a week
2365030,2365030,190,PAYMENT,5709.39,C1544272857,0.0,0.0,M2039686799,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
420897,420897,18,TRANSFER,906735.66,C358022314,3002.0,0.0,C10701625,0.0,1718725.28,0,0,not equal,error,error,C-C,less than one day
6352904,6352904,705,PAYMENT,8259.43,C1227925468,121947.0,113687.57,M1994107328,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5764577,5764577,400,CASH_OUT,132706.18,C502705738,129.0,0.0,C83525289,0.0,132706.18,0,0,not equal,error,no error,C-C,less than a month
4559301,4559301,327,CASH_OUT,70040.02,C1852953397,0.0,0.0,C109467932,159588.24,229628.26,0,0,not equal,error,error,C-C,less than a month
3192414,3192414,241,CASH_IN,19942.3,C1288533070,216061.02,236003.32,C845278344,21530.4,1588.1,0,0,not equal,error,error,C-C,less than a month
3313073,3313073,252,DEBIT,6548.47,C610131670,51911.0,45362.53,C135463009,76435.99,82984.46,0,0,not equal,error,error,C-C,less than a month
1805923,1805923,163,TRANSFER,1239193.52,C1604267911,0.0,0.0,C1424731356,5485070.31,6724263.83,0,0,not equal,error,error,C-C,less than a week
468790,468790,19,PAYMENT,1566.73,C559456922,0.0,0.0,M2111261562,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
3031156,3031156,233,CASH_IN,7251.01,C1806569569,4397995.98,4405246.99,C25735612,961252.56,954001.55,0,0,not equal,error,error,C-C,less than a month
5881234,5881234,403,CASH_OUT,9724.77,C1357718971,31123.0,21398.23,C826624001,8721936.03,8731660.8,0,0,not equal,no error,error,C-C,less than a month
1665900,1665900,158,CASH_OUT,52209.98,C956619886,510127.0,457917.02,C1803691196,22837.5,75047.48,0,0,not equal,error,error,C-C,less than a week
899018,899018,42,CASH_OUT,51570.47,C2033292060,7612.0,0.0,C446336510,91404.95,142975.42,0,0,not equal,error,error,C-C,less than a week
3050875,3050875,234,PAYMENT,26464.58,C2141344680,0.0,0.0,M840507943,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3823826,3823826,282,CASH_OUT,127025.09,C1646751042,0.0,0.0,C1841716248,239768.49,366793.58,0,0,not equal,error,error,C-C,less than a month
5542314,5542314,382,CASH_OUT,276435.65,C1644989201,0.0,0.0,C215816682,433488.3,709923.96,0,0,not equal,error,error,C-C,less than a month
2924541,2924541,229,PAYMENT,8071.62,C488676908,0.0,0.0,M1104380631,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5911873,5911873,404,CASH_OUT,68910.52,C344184037,255.0,0.0,C1780680080,0.0,68910.52,0,0,not equal,error,no error,C-C,less than a month
4193332,4193332,305,PAYMENT,223.47,C2145425084,21933.0,21709.53,M123897667,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5662400,5662400,396,CASH_OUT,149457.5,C1467258417,1300.0,0.0,C1147758961,0.0,149457.5,0,0,not equal,error,no error,C-C,less than a month
3503104,3503104,259,PAYMENT,33135.68,C258731465,98089.42,64953.74,M523162239,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
5662313,5662313,396,PAYMENT,12031.28,C312571314,792666.41,780635.13,M624501568,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1422722,1422722,139,CASH_OUT,107721.36,C114815008,170040.0,62318.64,C1017788245,1278714.7,1386436.06,0,0,not equal,no error,error,C-C,less than a week
5943793,5943793,405,TRANSFER,675138.01,C1613992860,0.0,0.0,C193567150,1696631.19,2371769.2,0,0,not equal,error,error,C-C,less than a month
59244,59244,9,CASH_IN,310132.42,C1912284209,12663018.4,12973150.82,C528690672,646540.07,318286.44,0,0,not equal,error,error,C-C,less than one day
2310705,2310705,188,PAYMENT,33.87,C1675509557,32985.0,32951.13,M1453712483,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4895755,4895755,349,CASH_OUT,106700.34,C1834656120,40038.0,0.0,C1316876112,108917.74,215618.08,0,0,not equal,error,error,C-C,less than a month
6321358,6321358,688,CASH_OUT,113731.05,C1005741127,301462.0,187730.95,C353449910,0.0,113731.05,0,0,not equal,error,no error,C-C,less than a month
1647324,1647324,157,PAYMENT,34623.89,C543942306,1954.0,0.0,M1766841027,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
3911768,3911768,284,PAYMENT,10871.17,C1839180007,55563.0,44691.83,M1180861330,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5414209,5414209,378,PAYMENT,14415.07,C127332186,0.0,0.0,M1461328770,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3852014,3852014,283,CASH_IN,103334.55,C1950795354,446145.0,549479.55,C992563057,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
3135195,3135195,236,PAYMENT,954.41,C2089327657,161602.0,160647.59,M1727216621,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
502188,502188,20,PAYMENT,9809.18,C847940928,10045.0,235.82,M1137261063,0.0,0.0,0,0,not equal,no error,error,C-M,less than one day
435036,435036,18,PAYMENT,13753.86,C1819951723,0.0,0.0,M158273598,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
5206107,5206107,370,PAYMENT,12737.88,C1016635421,18538.05,5800.18,M2037593747,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
896933,896933,42,CASH_OUT,111452.79,C1106890839,0.0,0.0,C1589570830,338335.09,291234.99,0,0,not equal,error,error,C-C,less than a week
4090541,4090541,301,CASH_OUT,133950.93,C378502225,0.0,0.0,C912115256,144447.15,278398.08,0,0,not equal,error,error,C-C,less than a month
2516767,2516767,205,CASH_OUT,172317.49,C486608489,0.0,0.0,C650198065,3131858.94,3304176.42,0,0,not equal,error,error,C-C,less than a month
5792530,5792530,401,CASH_OUT,9199.07,C1263400266,191.0,0.0,C338955964,0.0,9199.07,0,0,not equal,error,no error,C-C,less than a month
3765308,3765308,279,PAYMENT,16034.32,C1357556087,16842.0,807.68,M608170211,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
2319799,2319799,188,CASH_OUT,192938.04,C1737537793,0.0,0.0,C86366173,1148161.19,1341099.23,0,0,not equal,error,error,C-C,less than a month
6003438,6003438,428,PAYMENT,5351.58,C405367079,0.0,0.0,M1017719162,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2575308,2575308,207,PAYMENT,2960.69,C1477348648,0.0,0.0,M344647308,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4188915,4188915,305,PAYMENT,13538.15,C546686701,134323.76,120785.61,M134068400,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5416960,5416960,378,CASH_OUT,298954.67,C461540192,0.0,0.0,C180861867,3107823.78,3406778.45,0,0,not equal,error,error,C-C,less than a month
2591472,2591472,207,CASH_OUT,329651.09,C1797008734,40.0,0.0,C1446932759,0.0,329651.09,0,0,not equal,error,no error,C-C,less than a month
6079335,6079335,520,PAYMENT,22744.32,C143999787,155973.0,133228.68,M1279536259,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2952869,2952869,230,CASH_OUT,13905.61,C1663809108,32508.0,18602.39,C554536468,216776.88,230682.49,0,0,not equal,no error,error,C-C,less than a month
672919,672919,36,CASH_OUT,91661.26,C650947857,0.0,0.0,C1826157000,796246.92,887908.18,0,0,not equal,error,error,C-C,less than a week
3920487,3920487,284,CASH_OUT,47904.86,C64808224,0.0,0.0,C1204451207,1222951.23,1270856.09,0,0,not equal,error,error,C-C,less than a month
1313370,1313370,136,CASH_OUT,156446.67,C190660094,0.0,0.0,C1207572177,793984.8,950431.47,0,0,not equal,error,error,C-C,less than a week
1672916,1672916,158,CASH_OUT,672438.88,C896243787,22907.0,0.0,C283746576,77239.0,749677.88,0,0,not equal,error,no error,C-C,less than a week
2091737,2091737,182,CASH_OUT,199447.95,C1923433128,0.0,0.0,C1566158153,15598159.72,15797607.68,0,0,not equal,error,error,C-C,less than a month
5095125,5095125,355,PAYMENT,4343.0,C1249508363,0.0,0.0,M1483993683,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2767866,2767866,213,CASH_OUT,150620.31,C1320838497,57918.37,0.0,C1602526725,1000994.01,1151614.32,0,0,not equal,error,error,C-C,less than a month
3262037,3262037,251,CASH_OUT,32325.41,C2089774440,0.0,0.0,C1551604541,10843413.29,10875738.7,0,0,not equal,error,error,C-C,less than a month
5480957,5480957,379,CASH_IN,283502.15,C975664368,3357211.66,3640713.81,C1499217523,1032642.31,749140.16,0,0,not equal,error,error,C-C,less than a month
5563202,5563202,386,PAYMENT,12326.12,C2023336902,2568.0,0.0,M2094377694,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5447737,5447737,379,PAYMENT,5968.7,C1742780905,0.0,0.0,M1409983838,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2924283,2924283,229,CASH_IN,287849.34,C349025537,751.0,288600.34,C1361582766,1978.53,0.0,0,0,not equal,error,error,C-C,less than a month
5522026,5522026,380,PAYMENT,36849.05,C380128729,123765.6,86916.55,M1754273071,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
5461877,5461877,379,CASH_OUT,197304.04,C997353802,0.0,0.0,C818806468,237380.7,434684.75,0,0,not equal,error,error,C-C,less than a month
2716517,2716517,211,CASH_IN,49544.7,C1962277211,9938186.93,9987731.63,C52074435,349934.46,300389.76,0,0,not equal,error,error,C-C,less than a month
1039148,1039148,94,PAYMENT,3738.46,C1938260118,40202.0,36463.54,M244748006,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
4635564,4635564,330,PAYMENT,1554.84,C989385031,89710.67,88155.83,M1882283339,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3325823,3325823,253,CASH_IN,163501.06,C1357153657,25949645.17,26113146.23,C171451004,348244.43,184743.37,0,0,not equal,error,error,C-C,less than a month
419353,419353,18,CASH_OUT,83308.81,C1135262132,979302.81,895994.0,C2069625872,731584.94,878270.57,0,0,not equal,error,error,C-C,less than one day
494590,494590,20,CASH_OUT,143319.85,C1701320424,92051.0,0.0,C2126727328,0.0,271641.83,0,0,not equal,error,error,C-C,less than one day
5216684,5216684,370,CASH_OUT,181443.67,C1050987607,351968.32,170524.65,C241250653,236650.31,418093.98,0,0,not equal,no error,error,C-C,less than a month
6143273,6143273,545,TRANSFER,1211597.06,C677731397,0.0,0.0,C1708115271,2989586.96,4201184.02,0,0,not equal,error,error,C-C,less than a month
4599406,4599406,328,CASH_OUT,481409.84,C1678708589,11099.0,0.0,C525447900,9688241.31,10169651.15,0,0,not equal,error,error,C-C,less than a month
6264012,6264012,612,CASH_IN,251135.42,C1225918757,2206681.33,2457816.74,C2037943089,749690.72,498555.3,0,0,not equal,error,error,C-C,less than a month
2065694,2065694,181,PAYMENT,9333.33,C734581861,0.0,0.0,M1102951707,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3306895,3306895,252,TRANSFER,2085135.19,C940576604,13275.22,0.0,C1162626937,2139598.99,4224734.18,0,0,not equal,error,error,C-C,less than a month
1445965,1445965,140,PAYMENT,5662.19,C554015555,0.0,0.0,M893033753,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
6275041,6275041,637,CASH_OUT,74277.25,C1268337195,8894.0,0.0,C56889757,0.0,74277.25,0,0,not equal,error,no error,C-C,less than a month
467052,467052,19,CASH_OUT,146480.65,C1534944881,41893.0,0.0,C1771066394,0.0,0.0,0,0,not equal,error,error,C-C,less than one day
4879786,4879786,348,CASH_OUT,151869.51,C802926453,0.0,0.0,C757976793,410904.51,562774.02,0,0,not equal,error,no error,C-C,less than a month
4793648,4793648,345,PAYMENT,1360.52,C1716226579,0.0,0.0,M1110097462,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1364153,1364153,138,DEBIT,131.8,C468403228,13273.0,13141.2,C840027268,5618930.29,5619062.1,0,0,not equal,error,error,C-C,less than a week
4257976,4257976,306,CASH_IN,72888.78,C1975940889,21543.0,94431.78,C280694391,23015.32,0.0,0,0,not equal,error,error,C-C,less than a month
4777345,4777345,335,CASH_OUT,89792.65,C1754253358,0.0,0.0,C444626371,344882.92,434675.57,0,0,not equal,error,error,C-C,less than a month
3626842,3626842,274,CASH_OUT,159356.93,C145988917,15598.87,0.0,C1247714363,226372.23,385729.16,0,0,not equal,error,error,C-C,less than a month
3086805,3086805,235,CASH_OUT,59185.6,C20516681,13655.0,0.0,C2136789536,118826.29,178011.89,0,0,not equal,error,error,C-C,less than a month
950216,950216,44,CASH_IN,27098.71,C1208696999,2061.0,29159.71,C1182297428,0.0,0.0,0,0,not equal,error,error,C-C,less than a week
2652003,2652003,209,PAYMENT,4603.75,C1559622079,331363.88,326760.13,M569525922,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
4623380,4623380,329,PAYMENT,52094.43,C601882688,16535.0,0.0,M501548941,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2767071,2767071,213,CASH_IN,78583.71,C2070499782,8826696.1,8905279.81,C1463603945,409446.0,93331.52,0,0,not equal,error,error,C-C,less than a month
6360560,6360560,715,CASH_OUT,203229.56,C1802456188,105220.0,0.0,C682919809,574077.67,777307.22,0,0,not equal,error,error,C-C,less than a month
493536,493536,20,CASH_IN,279591.3,C195576098,14776.0,294367.3,C2005629380,6001.0,31292.0,0,0,not equal,error,error,C-C,less than one day
1136474,1136474,131,PAYMENT,34625.79,C225475511,0.0,0.0,M465876480,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5545414,5545414,382,PAYMENT,16500.18,C1659609703,41035.0,24534.82,M886884285,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
4984316,4984316,352,CASH_IN,211550.95,C1128002134,8715.32,220266.27,C1409594056,415005.45,264457.96,0,0,not equal,error,error,C-C,less than a month
6018409,6018409,451,CASH_OUT,395145.4,C1278131042,0.0,0.0,C1576036401,3022491.4,3417636.8,0,0,not equal,error,error,C-C,less than a month
